1,#genre#
浙江卫视,rtsp://180.100.166.166:554/PLTV/88888888/224/3221226085/10000100000000060000000000000440_0.smil
东方卫视,rtsp://180.100.166.166:554/PLTV/88888888/224/3221226093/10000100000000060000000000000442_0.smil
安徽卫视,rtsp://180.100.166.166:554/PLTV/88888888/224/3221226077/10000100000000060000000000000438_0.smil
北京卫视,rtsp://180.100.166.166:554/PLTV/88888888/224/3221226089/10000100000000060000000000000441_0.smil
天津卫视,rtsp://180.100.166.166:554/PLTV/88888888/224/3221226037/10000100000000060000000000000428_0.smil
深圳卫视,rtsp://180.100.166.166:554/PLTV/88888888/224/3221225530/10000100000000060000000000000203_0.smil
广东卫视,rtsp://180.100.166.166:554/PLTV/88888888/224/3221226065/10000100000000060000000000000435_0.smil
山东卫视,rtsp://180.100.166.166:554/PLTV/88888888/224/3221226073/10000100000000060000000000000437_0.smil
江西卫视,rtsp://180.100.166.166:554/PLTV/88888888/224/3221226033/10000100000000060000000000000427_0.smil
辽宁卫视,rtsp://180.100.166.166:554/PLTV/88888888/224/3221226081/10000100000000060000000000000439_0.smil
青海卫视,rtsp://180.100.166.166:554/PLTV/88888888/224/3221225537/10000100000000060000000000000042_0_mdn_1.smil
贵州卫视,rtsp://180.100.166.166:554/PLTV/88888888/224/3221226021/10000100000000060000000000000421_0.smil
山西卫视,rtsp://180.100.166.166:554/PLTV/88888888/224/3221226029/10000100000000060000000000000423_0.smil
黑龙江卫视,rtsp://180.100.166.166:554/PLTV/88888888/224/3221225994/10000100000000060000000000000424_0.smil
吉林卫视,rtsp://180.100.166.166:554/PLTV/88888888/224/3221225998/10000100000000060000000000000425_0.smil
湖北卫视,rtsp://180.100.166.166:554/PLTV/88888888/224/3221226002/10000100000000060000000000000426_0.smil
东南卫视,rtsp://180.100.166.166:554/PLTV/88888888/224/3221226041/10000100000000060000000000000429_0.smil
河南卫视,rtsp://180.100.166.166:554/PLTV/88888888/224/3221226045/10000100000000060000000000000430_0.smil
四川卫视,rtsp://180.100.166.166:554/PLTV/88888888/224/3221226049/10000100000000060000000000000431_0.smil
重庆卫视,rtsp://180.100.166.166:554/PLTV/88888888/224/3221226053/10000100000000060000000000000432_0.smil
旅游卫视,rtsp://180.100.166.166:554/PLTV/88888888/224/3221226057/10000100000000060000000000000433_0.smil
广西卫视,rtsp://180.100.166.166:554/PLTV/88888888/224/3221226061/10000100000000060000000000000434_0.smil
好享购物,rtsp://180.100.166.166:554/PLTV/88888888/224/3221225621/10000100000000060000000000000121_0.smil
央广购物,rtsp://180.100.166.166:554/PLTV/88888888/224/3221225878/10000100000000060000000000000340_0.smil
第一财经,rtsp://180.100.166.166:554/PLTV/88888888/224/3221226513/10000100000000060000000000000729_0.smil


CCTV-1超清,http://223.110.241.139:6610/gitv/live1/G_CCTV-1-HQ/G_CCTV-1-HQ/
CCTV-2高清,http://223.110.241.139:6610/gitv/live1/G_CCTV-2-HD/G_CCTV-2-HD/
CCTV-3超清,http://223.110.241.139:6610/gitv/live1/G_CCTV-3-HQ/G_CCTV-3-HQ/
CCTV-4超清,http://223.110.241.139:6610/gitv/live1/G_CCTV-4-HQ/G_CCTV-4-HQ/
CCTV-5超清,http://223.110.241.139:6610/gitv/live1/G_CCTV-5-HQ/G_CCTV-5-HQ/
CCTV-5+超清,http://223.110.241.139:6610/gitv/live1/G_CCTV-5PLUS-HQ/G_CCTV-5PLUS-HQ/
CCTV-6超清,http://223.110.241.139:6610/gitv/live1/G_CCTV-6-HQ/G_CCTV-6-HQ/
CCTV-7超清,http://223.110.241.139:6610/gitv/live1/G_CCTV-7-HQ/G_CCTV-7-HQ/
CCTV-8超清,http://223.110.241.139:6610/gitv/live1/G_CCTV-8-HQ/G_CCTV-8-HQ/
CCTV-9超清,http://223.110.241.139:6610/gitv/live1/G_CCTV-9/G_CCTV-9/
CCTV-10超清,http://223.110.241.139:6610/gitv/live1/G_CCTV-10-HQ/G_CCTV-10-HQ/
CCTV-11超清,http://223.110.241.139:6610/gitv/live1/G_CCTV-11-HQ/G_CCTV-11-HQ/
CCTV-12超清,http://223.110.241.139:6610/gitv/live1/CCTV-12/CCTV-12/
CCTV-13超清,http://223.110.241.139:6610/gitv/live1/G_CCTV-13-HQ/G_CCTV-13-HQ/
CCTV-14超清,http://223.110.241.139:6610/gitv/live1/G_CCTV-14/G_CCTV-14/
CCTV-15超清,http://223.110.241.139:6610/gitv/live1/G_CCTV-15/G_CCTV-15/
CCTV-NEWS,http://223.110.241.139:6610/gitv/live1/G_CCTV-NEWS/G_CCTV-NEWS/
浙江卫视,http://223.110.241.139:6610/gitv/live1/G_ZHEJIANG/G_ZHEJIANG/
江苏卫视,http://223.110.241.139:6610/gitv/live1/JSWS-HD/JSWS-HD/
湖南卫视,http://223.110.241.139:6610/gitv/live1/G_HUNAN/G_HUNAN/
安徽卫视,http://223.110.241.139:6610/gitv/live1/AHWS/AHWS/
辽宁卫视,http://223.110.241.139:6610/gitv/live1/LNWS/LNWS/
山东卫视,http://223.110.241.139:6610/gitv/live1/SDWS/SDWS/
广西卫视,http://223.110.241.139:6610/gitv/live1/GXWS/GXWS/
旅游卫视,http://223.110.241.139:6610/gitv/live1/LYWS/LYWS/
重庆卫视,http://223.110.241.139:6610/gitv/live1/G_CHONGQING/G_CHONGQING/
四川卫视,http://223.110.241.139:6610/gitv/live1/SCWS/SCWS/
河南卫视,http://223.110.241.139:6610/gitv/live1/HENAN/HENAN/
东南卫视,http://223.110.241.139:6610/gitv/live1/DNWS/DNWS/
天津卫视,http://223.110.241.139:6610/gitv/live1/TJWS/TJWS/
江西卫视,http://223.110.241.139:6610/gitv/live1/JXWS/JXWS/
湖北卫视,http://223.110.241.139:6610/gitv/live1/G_HUBEI/G_HUBEI/
吉林卫视,http://223.110.241.139:6610/gitv/live1/G_JILIN/G_JILIN/
山西卫视,http://223.110.241.139:6610/gitv/live1/SXWS/SXWS/
贵州卫视,http://223.110.241.139:6610/gitv/live1/G_GUIZHOU/G_GUIZHOU/
青海卫视,http://223.110.241.139:6610/gitv/live1/G_QINGHAI/G_QINGHAI/
内蒙古卫视,http://223.110.241.139:6610/gitv/live1/G_NEIMENGGU/G_NEIMENGGU/
云南卫视,http://223.110.241.139:6610/gitv/live1/G_YUNNAN/G_YUNNAN/
河北卫视,http://223.110.241.139:6610/gitv/live1/G_HEBEI/G_HEBEI/
宁夏卫视,http://223.110.241.139:6610/gitv/live1/G_NINGXIA/G_NINGXIA/
新疆卫视,http://223.110.241.139:6610/gitv/live1/G_XINJIANG/G_XINJIANG/
甘肃卫视,http://223.110.241.139:6610/gitv/live1/G_GANSU/G_GANSU/
西藏卫视,http://223.110.241.139:6610/gitv/live1/G_XIZANG/G_XIZANG/
优漫卡通,http://223.110.241.139:6610/gitv/live1/G_YOUMAN/G_YOUMAN/
东方卫视,http://223.110.241.139:6610/gitv/live1/G_DONGFANG/G_DONGFANG/
北京卫视,http://223.110.241.139:6610/gitv/live1/G_BEIJING/G_BEIJING/
广东卫视,http://223.110.241.139:6610/gitv/live1/G_GUANGDONG/G_GUANGDONG/
深圳卫视,http://223.110.241.139:6610/gitv/live1/G_SHENZHEN/G_SHENZHEN/
黑龙江卫视,http://223.110.241.139:6610/gitv/live1/G_HEILONGJIANG/G_HEILONGJIANG/
兵团卫视,http://223.110.241.139:6610/gitv/live1/G_BINGTUAN/G_BINGTUAN/
陕西卫视,http://223.110.241.139:6610/gitv/live1/G_SHANXI/G_SHANXI/
南方卫视（广东）,http://223.110.241.139:6610/gitv/live1/G_NANFANG/G_NANFANG/
厦门卫视,http://223.110.241.139:6610/gitv/live1/G_XIAMEN/G_XIAMEN/
山东卫视超清,http://223.110.241.139:6610/gitv/live1/G_SHANDONG-HQ/G_SHANDONG-HQ/
延边卫视,http://223.110.241.139:6610/gitv/live1/G_YANBIAN/G_YANBIAN/
嘉佳卡通,http://223.110.241.139:6610/gitv/live1/G_JIAJIA/G_JIAJIA/
山东教育电视台,http://223.110.241.139:6610/gitv/live1/G_SDETV/G_SDETV/
安多卫视,http://223.110.241.139:6610/gitv/live1/G_ANDUO/G_ANDUO/
考试在线,http://223.110.241.139:6610/gitv/live1/G_KAOSHIZX/G_KAOSHIZX/
农林卫视,http://223.110.241.139:6610/gitv/live1/G_NONGLIN/G_NONGLIN/
置业频道,http://223.110.241.139:6610/gitv/live1/G_ZHIYE/G_ZHIYE/
康巴卫视,http://223.110.241.139:6610/gitv/live1/G_KANGBA/G_KANGBA/
京视剧场,http://223.110.241.139:6610/gitv/live1/G_JINGJU/G_JINGJU/
新娱乐,http://223.110.241.139:6610/gitv/live1/G_XINYULE/G_XINYULE/
家庭理财,http://223.110.241.139:6610/gitv/live1/G_JIATINGLC/G_JIATINGLC/
发现之旅,http://223.110.241.139:6610/gitv/live1/G_FAXIANZL/G_FAXIANZL/
弈坛春秋,http://223.110.241.139:6610/gitv/live1/G_YITANCQ/G_YITANCQ/
老故事,http://223.110.241.139:6610/gitv/live1/G_LAOGUSHI/G_LAOGUSHI/
女性时尚,http://223.110.241.139:6610/gitv/live1/G_NVXINGSS/G_NVXINGSS/
现代女性,http://223.110.241.139:6610/gitv/live1/G_XIANDAINX/G_XIANDAINX/
高尔夫,http://223.110.241.139:6610/gitv/live1/G_GAOERFU/G_GAOERFU/
职业指南,http://223.110.241.139:6610/gitv/live1/G_ZHIYEZN/G_ZHIYEZN/
证券资讯,http://223.110.241.139:6610/gitv/live1/G_ZHENGJUANZX/G_ZHENGJUANZX/
中国交通频道,http://223.110.241.139:6610/gitv/live1/G_ZHONGGUOJT/G_ZHONGGUOJT/
国学频道,http://223.110.241.139:6610/gitv/live1/G_GUOXUE/G_GUOXUE/
篮球,http://223.110.241.139:6610/gitv/live1/G_LANQIU/G_LANQIU/
卡酷少儿,http://223.110.241.139:6610/gitv/live1/G_KAKU/G_KAKU/
金鹰卡通,http://223.110.241.139:6610/gitv/live1/G_JINYING/G_JINYING/
炫动卡通,http://223.110.241.139:6610/gitv/live1/G_XUANDONG/G_XUANDONG/
江苏卫视超清,http://223.110.241.139:6610/gitv/live1/G_JIANGSU-CQ/G_JIANGSU-CQ/
江苏教育,http://223.110.241.139:6610/gitv/live1/G_JSJY/G_JSJY/
江苏城市,http://223.110.241.139:6610/gitv/live1/G_JSCS/G_JSCS/
江苏公共,http://223.110.241.139:6610/gitv/live1/G_JSGG/G_JSGG/
江苏影视,http://223.110.241.139:6610/gitv/live1/G_JSYS/G_JSYS/
江苏休闲体育,http://223.110.241.139:6610/gitv/live1/G_JSTY/G_JSTY/
江苏综艺,http://223.110.241.139:6610/gitv/live1/G_JSZY/G_JSZY/
好享购,http://223.110.241.139:6610/gitv/live1/G_HAOXIANG/G_HAOXIANG/
南京新闻综合,http://223.110.241.139:6610/gitv/live1/G_NJXW/G_NJXW/
南京科教,http://223.110.241.139:6610/gitv/live1/G_NJJK/G_NJJK/
南京十八,http://223.110.241.139:6610/gitv/live1/G_NJSB/G_NJSB/
湖南卫视超清-8M,http://223.110.241.139:6610/gitv/live1/G_HUNAN-CQ/G_HUNAN-CQ/
江苏卫视超清,http://223.110.241.139:6610/gitv/live1/G_JIANGSU-CQ/G_JIANGSU-CQ/
北京卫视超清-8M,http://223.110.241.139:6610/gitv/live1/G_BEIJING-CQ/G_BEIJING-CQ/
浙江卫视超清,http://223.110.241.139:6610/gitv/live1/G_ZHEJIANG-CQ/G_ZHEJIANG-CQ/
东方卫视超清-8M,http://223.110.241.139:6610/gitv/live1/G_DONGFANG-CQ/G_DONGFANG-CQ/
CCTV-1蓝光,http://223.110.241.139:6610/gitv/live1/G_CCTV-1-CQ/G_CCTV-1-CQ/
CCTV-2蓝光,http://223.110.241.139:6610/gitv/live1/G_CCTV-2-CQ/G_CCTV-2-CQ/
CCTV-3蓝光,http://223.110.241.139:6610/gitv/live1/G_CCTV-3-CQ/G_CCTV-3-CQ/
CCTV-4蓝光,http://223.110.241.139:6610/gitv/live1/G_CCTV-4-CQ/G_CCTV-4-CQ/
CCTV-5蓝光,http://223.110.241.139:6610/gitv/live1/G_CCTV-5-CQ/G_CCTV-5-CQ/
CCTV-5+蓝光,http://223.110.241.139:6610/gitv/live1/G_CCTV-5PLUS-CQ/G_CCTV-5PLUS-CQ/
CCTV-6蓝光,http://223.110.241.139:6610/gitv/live1/G_CCTV-6-CQ/G_CCTV-6-CQ/
CCTV-8蓝光,http://223.110.241.139:6610/gitv/live1/G_CCTV-8-CQ/G_CCTV-8-CQ/
CCTV-1,http://223.110.241.139:6610/gitv/live1/G_CCTV-1/G_CCTV-1/
CCTV-2,http://223.110.241.139:6610/gitv/live1/G_CCTV-2/G_CCTV-2/
CCTV-3,http://223.110.241.139:6610/gitv/live1/G_CCTV-3-HD/G_CCTV-3-HD/
CCTV-5,http://223.110.241.139:6610/gitv/live1/G_CCTV-5-HD/G_CCTV-5-HD/
CCTV-8,http://223.110.241.139:6610/gitv/live1/G_CCTV-8/G_CCTV-8/
CETV-1,http://223.110.241.139:6610/gitv/live1/G_CETV-1/G_CETV-1/
CETV-2,http://223.110.241.139:6610/gitv/live1/G_CETV-2/G_CETV-2/
CETV-4,http://223.110.241.139:6610/gitv/live1/G_CETV-4/G_CETV-4/
CETV-3,http://223.110.241.139:6610/gitv/live1/G_CETV-3/G_CETV-3/
